"Polarity","Alignment.ID","Adduct.type","Average.Rt.min.","Metabolite.curated","Ontology","Fenton_0h_1","Fenton_0h_2","Fenton_0h_3","Fenton_1min_1","Fenton_1min_2","Fenton_1min_3","Fenton_20min_1","Fenton_20min_2","Fenton_20min_3","Fenton_4h_1","Fenton_4h_2","Fenton_4h_3","Fenton_24h_1","Fenton_24h_2","Fenton_24h_3","Fenton_72h_1","Fenton_72h_2","Fenton_72h_3","H2O2_0h_1","H2O2_0h_2","H2O2_0h_3","H2O2_1min_1","H2O2_1min_2","H2O2_1min_3","H2O2_20min_1","H2O2_20min_2","H2O2_20min_3","H2O2_4h_1","H2O2_4h_2","H2O2_4h_3","H2O2_24h_1","H2O2_24h_2","H2O2_24h_3","H2O2_72h_1","H2O2_72h_2","H2O2_72h_3"
"Pos",43551,"[M+NH4]+",22.437,"TG 15:0_16:0_16:1","TG",4458579,4193897,3659899,2339482,2174589,2007873,1842017,2311324,2478656,1949314,1670340,1741905,1025236,1827292,1668641,1670302,1525962,1770501,4962140,4773662,4997260,4389761,5747292,4105932,3334926,3381998,3552648,3688486,3900074,4124404,4080452,3437651,3566768,3559291,4001849,3559373
"Pos",46253,"[M+NH4]+",23.102,"TG 15:0_16:0_18:1","TG",24740011,22420281,17437994,6485094,5671962,5172061,5123889,7577897,8036127,5092210,3560003,4077495,2914727,4099966,3693617,3603913,2773557,2975593,28124367,24526704,25746699,23343372,24794989,21771735,14112424,12654054,14793704,17645024,19715159,20667360,19293463,16635107,17076485,16380759,17664819,16903393
"Pos",50754,"[M+NH4]+",22.289,"TG 15:0_16:0_22:5","TG",362025,237922,89885,21230,3689,4056,8950,19946,6732,25014,26200,56501,31572,23557,31525,14314,5603,12423,325479,302916,193944,126256,70362,157709,77758,76172,66080,123770,215402,155497,84769,130426,162518,103819,220791,204364
"Pos",45052,"[M+NH4]+",23.393,"TG 16:0_16:0_16:0","TG",112958149,101073922,81512242,33169386,32621763,31002450,26739580,42453266,43381697,39001667,26202656,29672531,21080782,33633598,29325925,25858920,18225555,20454792,128726751,111549220,118422370,106660110,103133856,105019181,57754436,53668412,62846991,77730013,88923912,92074759,85312972,77728522,77469497,70635744,83695662,77632242
"Pos",46438,"[M+NH4]+",23.675,"TG 16:0_16:0_17:0","TG",9932431,8918119,7295105,3300356,3310349,3244669,2902745,4180533,4229688,3844000,2838548,3134686,2615035,3468396,3214848,2792591,2226130,2448605,11031982,9887191,10427800,9296167,10029111,9139526,5702687,5015444,5962043,6992601,7832932,8136436,7982259,6778929,7073990,6493194,7583820,7089531
"Pos",47764,"[M+NH4]+",23.959,"TG 16:0_16:0_18:0","TG",65937980,56991214,47540590,19834850,19029001,18233638,16387989,24704420,25745162,22262101,15082297,17413430,12688357,20262009,17495721,14971508,10958315,12173782,73686111,65812861,69701732,60649472,60774641,61473803,33055787,30801069,34404824,44185327,52870302,53125368,48382649,42648686,44621417,40982991,47053179,43964624
"Pos",47560,"[M+NH4]+",23.412,"TG 16:0_16:0_18:1","TG",348845108,315958932,254577283,86775830,70053088,63550272,65171432,101582326,114190299,63097292,41460375,48215292,29366362,51139650,42565237,40744404,25589720,29288016,390199508,340880071,365884919,326525184,319091064,317907209,188693889,168007883,195534041,236462294,275645324,287388432,261193592,239522627,238379073,223438411,255564179,236462898
"Pos",49681,"[M+NH4]+",22.64,"TG 16:0_16:0_20:4","TG",2054021,1651807,1277733,626293,333920,418313,212659,236100,261624,74692,66489,78270,57148,80394,65243,77475,35238,39866,1960479,1732226,2179214,1353783,1876689,1472512,1129741,644170,1271424,1292311,1516274,1465791,1566282,1396166,1448768,1178371,1531902,1338447
"Pos",49501,"[M+NH4]+",22.066,"TG 16:0_16:0_20:5","TG",551628,563046,423569,70594,96096,36696,37545,47427,51604,8315,0,0,8105,0,0,0,0,4471,664879,523767,678262,551225,649458,519374,382554,275112,343751,459627,463781,555653,429207,352654,445006,355440,519812,373142
"Pos",51817,"[M+NH4]+",22.321,"TG 16:0_16:0_22:6","TG",2632172,2267158,1810969,671332,533073,549661,298717,396031,462897,10568,7357,47252,10280,28334,10259,27541,33655,6735,2985016,2475731,2599373,2394303,2491668,2249615,1488706,1211828,1522721,1926218,2181706,2147191,2053330,1851429,1861432,1547608,1912147,1756016
"Pos",54082,"[M+NH4]+",25.044,"TG 16:0_16:0_23:0","TG",705368,701018,609608,531774,544476,478722,520278,575851,557773,513978,482488,488764,503758,554727,445830,501482,495682,272760,767896,698411,691116,642757,887808,690153,548416,631077,597291,614825,587260,688098,608628,591222,563653,610024,642477,578697
"Pos",55236,"[M+NH4]+",25.21,"TG 16:0_16:0_24:0","TG",3046921,2729634,2367229,1375234,1338757,1258207,1105256,1599971,1591144,1415986,1146371,1256425,1038697,1330783,1193893,1138330,963969,989977,3347048,2926219,3195599,2883110,3227623,2695755,1889398,1772452,1796400,2263283,2450993,2629630,2442025,2170594,2161560,2035896,2244935,2074079
"Pos",56279,"[M+NH4]+",25.353,"TG 16:0_16:0_25:0","TG",770164,711019,672700,539924,611901,514026,476360,611680,619448,525224,502798,508876,462438,477742,492354,485104,463249,572595,840420,762655,730481,724172,880235,701765,611460,631460,593765,615740,692703,656169,694677,633423,618708,630520,661989,334855
"Pos",62620,"[M+NH4]+",25.954,"TG 16:0_16:0_32:1","TG",479899,405507,343836,152189,91248,95568,113443,159303,189941,115209,47385,79838,45063,98675,56139,61496,67350,65111,461024,428810,443533,427661,488754,426372,257020,242723,260371,303262,348295,341367,349503,305578,278624,319202,357691,281921
"Pos",44658,"[M+NH4]+",22.288,"TG 16:0_16:1_16:1","TG",735347,703534,618846,398501,1150063,389315,365261,438608,400714,359471,309570,1160729,888092,1080462,773809,1163027,970128,872051,896914,848604,831137,792748,1049441,708821,647419,612928,656614,694597,734409,752358,742156,624397,697184,662050,751204,641217
"Pos",46067,"[M+NH4]+",22.471,"TG 16:0_16:1_17:1","TG",5422694,4781942,3871526,1774692,910848,1346578,1338834,1676794,1882761,815886,503816,679813,573841,530240,544095,370855,399336,414927,5570614,4878442,5226845,4990421,5770499,4809796,3351981,3105920,3541329,3837780,4404389,4419611,4482936,3742245,3958128,3860959,4109767,3713139
"Pos",47352,"[M+NH4]+",22.817,"TG 16:0_16:1_18:1","TG",148653896,126797774,100720198,32677378,23442776,20984851,25929848,39391874,43562743,19770802,12890668,14996785,9131687,14514848,12559783,12933932,7913320,9110173,160686131,136208905,147867102,137394159,132977347,126900485,86544626,71984288,86886566,102957920,117991274,124895562,117779132,101433312,103625488,101688833,110784606,99823441
"Pos",46962,"[M+NH4]+",21.519,"TG 16:0_16:1_18:3","TG",810570,609079,689447,110332,95358,59779,144974,123524,146754,55993,34672,27654,25845,30628,26633,28014,18350,22473,918651,778409,822794,581314,750513,718762,504735,463276,399279,667810,584113,670042,665011,587593,628326,573911,645987,545055
"Pos",51818,"[M+NH4]+",21.9,"TG 16:0_16:1_22:5","TG",1692049,1369885,751155,338470,275103,165899,157312,207021,258577,25819,115913,51062,30206,50161,20148,33729,83747,57236,1980384,1657272,1426172,1383453,1559030,1358676,1106057,906407,1298475,1307102,1443016,1236148,1402263,1185637,1298157,1028074,1300610,1195438
"Pos",51635,"[M+NH4]+",21.569,"TG 16:0_16:1_22:6","TG",1083845,891849,768989,220673,155221,90593,30415,43874,95095,0,0,0,0,0,0,0,0,0,1171239,960262,1007516,912933,1009809,879468,638508,529846,690902,889862,941230,895371,849242,749179,740642,712222,801959,721577
"Pos",48918,"[M+NH4]+",23.696,"TG 16:0_17:0_18:1","TG",26116323,22995533,18531066,6593500,5276029,4848446,4999663,7339147,8190821,4984146,3219813,3934276,2660882,3914323,3553433,3298355,2254602,2519966,24722920,24869614,27444272,24194698,25281139,22830234,13829166,10339957,14271978,13844391,18754294,21262468,20379696,17246024,18106986,16738276,19038626,17549307
"Pos",53234,"[M+NH4]+",22.952,"TG 16:0_17:0_22:5","TG",247681,234848,108240,32883,10496,6785,5354,15154,16806,4682,0,0,0,0,0,0,0,0,269121,317464,168858,191837,267029,248383,82610,68809,140528,112505,191988,222269,123232,125357,207742,166093,85838,127901
"Pos",48712,"[M+NH4]+",23.119,"TG 16:0_17:1_18:1","TG",27908488,24412828,18752957,6298025,4405424,3928373,5044127,6935052,8166520,3671057,2302567,2907032,1793235,2889818,2377661,2448683,1682035,1817892,31356820,26175248,28403265,26064816,26740753,24034364,15603637,13960671,16139407,19546880,22618468,23620754,22146967,18916195,19532394,18466463,20721915,19067484
"Pos",53062,"[M+NH4]+",22.286,"TG 16:0_17:1_22:5","TG",361996,353919,256024,31948,0,6701,0,7878,6117,0,0,0,0,0,0,0,0,0,410450,342275,344806,375201,373216,310161,185334,134245,248866,267068,191361,303123,248640,235063,202119,189220,267610,217259
"Pos",50410,"[M+NH4]+",24.442,"TG 16:0_18:0_18:0","TG",15626958,14081317,11037511,5343955,5053330,4807120,4283701,6308255,6711121,5653869,3919704,4582878,3520856,4987251,4535166,3907366,3204226,3396328,17696721,15939140,17277153,14435981,14450212,14153530,7949880,7600725,8341988,10292143,12012134,12530590,11566497,10144250,10476160,9287853,11123164,10152788
"Pos",50217,"[M+NH4]+",23.971,"TG 16:0_18:0_18:1","TG",143389495,124829427,102554031,37259277,29749030,27556465,28233992,43081029,48315609,26623701,17231436,20411247,12836645,22017373,18177375,17437698,11270738,12942975,157103398,139456320,151761500,132932266,132342783,130225103,74470285,68030183,76675910,96053120,114501060,115343973,106107131,92650534,94677575,89091279,101002016,93866645
"Pos",51454,"[M+NH4]+",24.203,"TG 16:0_18:0_19:1","TG",8414180,7393338,5890071,2261619,1927376,1720614,1769202,2608301,2954842,1812289,1138891,1466040,880529,1410953,1248177,1166042,847952,920162,9133354,8081904,8711016,7733038,7688583,7317941,4358844,3926693,4606613,5534815,6627387,6554174,6110911,5380915,5502191,5110087,5855165,5476735
"Pos",52878,"[M+NH4]+",24.854,"TG 16:0_18:0_20:0","TG",3638336,3306492,2785778,1571760,1556924,1509288,1336780,1790586,1818638,1626003,1312807,1480649,1369166,1509742,1467810,1341895,1214646,1242470,4133318,3574798,3787020,3214568,3454815,3286082,2157715,1960298,2154539,2492145,2806400,2954512,2758204,2571439,2433286,2402562,2632450,2388993
"Pos",52670,"[M+NH4]+",24.451,"TG 16:0_18:0_20:1","TG",27314129,24644057,19285472,7699104,5919782,5393766,5638332,8192278,9582022,5430765,3404062,4332684,2647281,4340123,3834813,3745688,2417175,2631810,29887349,27353611,29493045,24621649,24993709,24111089,13906956,12782992,14421704,17567373,21081821,21132429,19852775,16941923,17783357,16266065,18565235,17380083
"Pos",55038,"[M+NH4]+",24.854,"TG 16:0_18:0_22:1","TG",9831129,8734777,6982851,2613037,2320599,2033596,2084171,3074267,3259313,2049483,1460361,1705132,1189379,1657919,1476193,1501420,1035854,1145962,10167187,9141511,10014695,8951951,9015198,8679049,4921293,4558638,5000655,6178956,7209718,7474901,7039802,6097583,6038508,5803823,6466567,6095600
"Pos",54388,"[M+NH4]+",23.23,"TG 16:0_18:0_22:5","TG",3921278,3471721,2427738,766857,277386,515636,209681,393929,643731,106387,20138,32243,8427,35630,13898,51029,41757,11575,4370767,3431711,3185129,4128785,3334898,3215139,2001603,1156073,1991914,3134630,1585185,3115150,2823595,2657523,2785452,2077391,2946831,3159637
"Pos",54224,"[M+NH4]+",23.008,"TG 16:0_18:0_22:6","TG",1916098,1703443,1356087,393109,365647,278059,168292,218308,271447,0,0,4055,0,0,0,0,0,0,2474049,1953271,1937447,1795938,1778567,1691997,1078880,924474,1013501,1351191,1445026,1564195,1512257,1357880,1311029,1191961,1423454,1155853
"Pos",57329,"[M+NH4]+",25.498,"TG 16:0_18:0_24:0","TG",2112343,1958529,1663507,928558,874196,829071,821329,1088919,1009518,949884,783195,805526,653902,942759,828659,782041,617499,659265,2296165,2033375,2104384,1935975,2136658,1881273,1208100,1130328,1219104,1491683,1701726,1590475,1516449,1430837,1469887,1356221,1526385,1387793
"Pos",59366,"[M+NH4]+",25.741,"TG 16:0_18:0_26:0","TG",638291,614634,499570,289083,317218,282119,294386,346283,339876,295984,225881,268451,224017,306581,275664,238655,230833,221343,711550,594480,658681,620554,659471,564086,392146,385826,341734,425722,492350,552090,507153,461088,430038,443305,463870,394250
"Pos",50031,"[M+NH4]+",23.43,"TG 16:0_18:1_18:1","TG",361036628,311775062,257542014,82729992,57322108,50677140,64120238,96942121,112270151,48105902,29669620,37156972,20383262,35109577,29512937,30604095,18399255,21142482,398496058,338780046,371531233,335228191,325629364,321778393,203549068,180007100,210874117,247302335,288794886,302784519,277914611,250907734,247104839,239274958,270202296,247831563
"Pos",49851,"[M+NH4]+",22.855,"TG 16:0_18:1_18:2","TG",87498774,72940034,60398843,19765721,13435863,12077816,16150037,22299075,24851372,10355219,7554809,8604273,5572337,7885949,7118931,7800998,5526552,5876665,95602174,79149090,86703716,80576861,79399786,76360441,52053106,44092333,51836776,61712303,72037861,73680492,70666559,60655049,61611921,60651605,65523244,59730510
"Pos",51252,"[M+NH4]+",23.708,"TG 16:0_18:1_19:1","TG",24694157,21271219,17193259,5507768,3666708,3296604,4242959,6186981,6970599,3079861,1891329,2457185,1396004,2178488,1911857,2015843,1239916,1434770,27363087,23120767,25825184,23111330,23832385,21313874,13347302,11392051,13375014,17153817,19875679,20234067,19730789,16654194,17364052,16331137,18013688,16864444
"Pos",52472,"[M+NH4]+",23.982,"TG 16:0_18:1_20:1","TG",111274231,92721883,78357441,26428669,17999055,16021657,20529479,30392820,35470173,14684341,9099539,11501542,6660153,10719293,8962451,9729507,5821715,6646714,120359190,103385779,114892143,102647813,100638206,99562228,60066214,54014616,60633324,75175978,90541702,90799859,84150781,73754828,73242364,71526261,78263871,73322658
"Pos",51982,"[M+NH4]+",22.617,"TG 16:0_18:1_20:4","TG",6468456,5774410,4863651,1816781,1273758,1274201,913254,761813,801271,157623,73241,315116,95031,45481,61444,84072,160214,83167,7276273,6250340,7039915,6174438,6513637,5856986,4006961,3455873,4240357,4995920,5804623,5483684,5547252,4700238,4800014,4007167,5229820,4838318
"Pos",51816,"[M+NH4]+",22.09,"TG 16:0_18:1_20:5","TG",1053229,1090344,756258,140755,68814,123077,76807,67881,125172,50947,16735,38563,12336,18459,22991,29848,46033,10683,1041985,940247,1267526,1108301,1205199,915592,632278,562449,630856,822547,871304,1017529,835852,744482,769007,570976,840516,714382
"Pos",53406,"[M+NH4]+",23.339,"TG 16:0_18:1_21:3","TG",1574371,1331811,631459,155270,80215,28645,65114,69147,135713,0,0,8794,8644,19262,7413,7402,5239,12784,679802,1667798,261782,833926,1538447,323193,582232,413968,261859,384400,1254316,1530242,671709,290992,1196622,1032411,1087608,580838
"Pos",54389,"[M+NH4]+",23.081,"TG 16:0_18:1_22:4","TG",2950651,4304251,2106554,663403,805566,350877,528118,916967,758717,106387,24224,38299,19245,57303,76867,16326,25890,46677,4865443,2592664,3439680,4431704,5286797,3041967,2983533,2434444,2088100,3451730,3303138,2845703,2069809,3602595,3415967,1973643,1173220,1616479
"Pos",54226,"[M+NH4]+",22.624,"TG 16:0_18:1_22:5","TG",7768198,6391292,5348178,1640490,1068248,1041692,808885,1074901,1341746,28566,27137,42616,5757,4646,19507,11989,4292,8484,9150768,7410369,8070746,7307512,7662931,6755006,4312124,3719544,4617919,5632153,6528530,6451481,6297825,5482667,5536073,4916103,5707192,5102665
"Pos",54064,"[M+NH4]+",22.345,"TG 16:0_18:1_22:6","TG",5170360,4369677,3510258,1124907,778942,687603,450908,591560,763413,0,0,0,0,0,0,0,0,0,5834989,4632372,5267746,4546820,4858146,4419684,2906609,2401244,3001742,3774287,4281231,4354928,3950812,3515324,3652999,3219794,3759427,3462658
"Pos",57017,"[M+NH4]+",24.855,"TG 16:0_18:1_24:1","TG",12268618,10880041,8736149,2846186,2105235,1784385,2218573,3285604,3831675,1728316,1063315,1322671,787737,1202739,1061180,1193310,392343,844081,12781145,11001087,12282507,10891924,10949022,10326388,6434660,5595258,6116342,7720525,9069613,9259254,8626113,7632789,7427951,7461893,8044791,7509094
"Pos",58070,"[M+NH4]+",25.031,"TG 16:0_18:1_25:1","TG",1348150,1169804,1001400,413951,248055,270442,310974,459851,524642,241459,119600,121468,133331,170176,171024,131878,51816,112011,1466925,1236933,1383982,1186048,1377575,1164544,754382,714078,806183,933899,1048632,1080765,999674,963880,919509,910600,982251,885969
"Pos",59077,"[M+NH4]+",25.199,"TG 16:0_18:1_26:1","TG",7734520,6933586,5504185,1971774,1352481,1199541,1500289,2202852,2554442,1142027,756295,919939,513800,814328,726813,815041,439249,544035,8296879,6983704,7898205,7229138,7459684,6575648,4170037,3629180,3907136,5082998,5955461,6267598,5564216,4978480,4996706,4703383,5151852,4677777
"Pos",62547,"[M+NH4]+",25.729,"TG 16:0_18:1_30:1","TG",1295173,1154820,932341,329194,243573,183891,251367,380277,415215,213841,127518,157150,62869,140478,128758,111839,82887,65378,1260945,1156078,1208125,1118467,1155101,1036044,647701,646025,648053,831912,965120,1017951,897515,844394,788175,846297,847598,774020
"Pos",63819,"[M+NH4]+",25.948,"TG 16:0_18:1_32:1","TG",676753,600648,455222,172834,77032,104058,140124,216084,237057,107984,61433,69564,25685,46574,33861,76567,9044,20469,730636,668179,650047,633602,633491,550707,397479,364777,326857,426933,497387,522128,484967,424993,451882,457119,463467,398685
"Pos",49502,"[M+NH4]+",21.622,"TG 16:0_18:2_18:3","TG",657080,610340,494411,280444,204513,213118,252721,283165,276071,240025,131542,206549,168550,207107,188191,184778,215876,190166,705746,527448,384662,580751,612058,608227,462149,422572,485206,494114,355517,541476,519907,519126,585636,442128,498271,485769
"Pos",60019,"[M+NH4]+",25.346,"TG 16:0_19:1_26:1","TG",770242,715458,590129,242962,156271,173842,169786,276966,288368,73309,77116,40262,62909,69841,83036,115654,34446,38682,799785,734290,749292,734081,771926,694558,409141,405493,407007,513194,585410,597267,588301,484105,473533,472434,581276,519177
"Pos",60911,"[M+NH4]+",25.484,"TG 16:0_20:1_26:1","TG",3087242,2822015,2178589,754486,535117,501023,621049,897378,1035581,462403,291343,413570,143248,331907,263490,304008,206964,202969,3214087,2778660,3055588,2830875,2860637,2558145,1672961,1427953,1567483,2004308,2399905,2371845,2127890,1890877,1945919,1905120,2035853,1867727
"Pos",55693,"[M+NH4]+",23.824,"TG 16:0_20:2_21:2","TG",461434,277696,526647,78758,18758,20361,46910,39890,50875,8357,4541,4130,7037,8961,2720,4122,4381,0,510446,604775,860449,221034,699741,472375,428022,318393,466055,480271,616772,678976,651821,200629,552774,367442,399826,145202
"Pos",55965,"[M+NH4]+",21.73,"TG 16:0_20:4_22:5","TG",206695,106662,72334,7982,0,3969,0,8218,16970,5874,0,3359,3096,5195,0,0,0,3349,238514,222888,107541,248172,183277,184814,53294,61275,107739,128120,119933,127451,127170,109692,110277,102339,102926,115831
"Pos",58060,"[M+NH4]+",22.319,"TG 16:0_22:4_22:5","TG",43559,5826,9504,15311,70262,95204,0,3777,3443,0,0,0,0,0,0,0,0,0,56299,11855,12053,16692,14507,21175,14720,3707,15662,5613,15685,19704,15462,12696,11346,9335,29310,58218
"Pos",57911,"[M+NH4]+",21.999,"TG 16:0_22:4_22:6","TG",101,4400,10610,0,0,0,0,0,0,0,0,0,0,4304,0,0,0,3789,12633,6655,11588,4313,9369,5333,0,0,0,8121,6945,8704,3962,5137,3798,3637,5756,4250
"Pos",57743,"[M+NH4]+",21.382,"TG 16:0_22:5_22:6","TG",100763,58106,46809,0,0,0,0,0,0,0,0,6951,0,0,0,0,0,0,97038,57448,102105,44208,42239,18540,22585,17215,31509,51813,89364,41170,361076,315818,384862,783084,966714,851380
"Pos",57172,"[M+NH4]+",25.213,"TG 16:0_24:0_18:1","TG",7923502,7100084,5836956,2323239,1932383,1740552,1756100,2627732,2959697,1785725,1249237,1487923,957322,1512453,1281342,1298195,929427,1012187,8634520,7457489,8327394,7402332,7882008,6830454,4232232,3775407,4082401,5369333,6272507,6397781,5709322,5098375,5134702,4970492,5370952,4930726
"Pos",58218,"[M+NH4]+",25.36,"TG 16:0_25:0_18:1","TG",1011928,945077,805126,412335,385190,342519,364964,468261,471434,335598,281434,312911,242641,282340,276067,306053,256124,279139,1064980,967401,1052869,977745,1118708,846631,632054,608243,651596,711617,818039,784558,762706,724104,727313,685006,709447,640800
"Pos",59220,"[M+NH4]+",25.498,"TG 16:0_26:0_18:1","TG",4009437,3644275,2841464,1234768,999551,912253,915869,1354101,1462398,907993,603293,761524,443122,741053,639314,690842,436920,480684,4213414,3763035,4107677,3660338,3767706,3459108,2146035,1909637,2065863,2625878,3086632,3044728,2808808,2495691,2608613,2472328,2822651,2481527
"Pos",44440,"[M+NH4]+",21.412,"TG 16:1_16:1_16:1","TG",459800,191339,259721,133275,130374,333714,100733,180314,115789,80357,13613,37468,66512,96391,37523,46094,124583,96880,518070,572793,356020,487649,436692,581858,347503,132270,117343,185723,198790,473689,489746,174599,412979,96511,331614,194915
"Pos",47146,"[M+NH4]+",22.143,"TG 16:1_16:1_18:1","TG",17486560,15200809,12659170,4073886,2287067,2417643,3122658,4459155,5032181,1403257,889553,1691734,643721,1139541,579551,769933,470227,316456,19749793,16288995,17455108,15547754,17385344,14560103,11192305,8737449,10974602,12859440,13919487,14520574,13834761,11991895,11736317,12325484,13023228,11777641
"Pos",49322,"[M+NH4]+",21.057,"TG 16:1_16:1_20:4","TG",38410,40471,22856,3263,4438,4160,0,3682,3615,0,3401,5536,0,4129,3390,0,0,0,49110,77623,86237,92042,44575,23096,28717,9788,66436,55067,25415,31231,44709,18745,59903,55139,35185,47816
"Pos",48519,"[M+NH4]+",22.512,"TG 16:1_17:1_18:1","TG",3992596,3033001,2642374,738234,487763,252731,759248,793307,765110,97199,189727,101263,94945,200276,170307,184738,44248,96846,3885433,3572508,3873981,3335624,3992091,3420723,1921442,2116525,2278332,2831521,3184628,3100478,2929909,2506245,2345870,2620237,2964622,2491141
"Pos",49682,"[M+NH4]+",22.277,"TG 16:1_18:1_18:2","TG",8689294,7640111,6854271,3204030,2505952,2448856,2767415,3291118,3288955,2232130,2020984,2247716,1921180,2253593,2113512,2284989,1898975,1930760,9530122,8196135,8548779,7778107,8058769,7701044,5911345,5069366,5823843,6618831,7405347,7539279,7247771,6574146,6546793,5963698,6950354,6497187
"Pos",51634,"[M+NH4]+",21.325,"TG 16:1_18:1_20:5","TG",69201,89099,25350,10705,0,0,4634,0,5894,0,0,0,5840,0,0,5103,0,0,205725,115957,63137,94158,166893,30135,33129,89055,23647,21233,58402,77037,51093,75506,65981,68528,113020,49754
